sentence,stanceConsolidated,stance,publishDate,title,publisherGroup,publisher,category,keywordGroups,keywords,author,morph_analysis,sentence_count,word_count,flesch_score,dependency_tree_height,named_entities,named_entities_count,noun_phrases,noun_phrases_count,adjectives,adjectives_count,quotes_count,quoted_words,quoted_words_count,diminutives,diminutives_count,superlatives,superlatives_count,conditionals,conditionals_count,translatives,translatives_count,indirects,indirects_count,punctuations_count,stopwords,stopwords_count,unique_stopwords,unique_stopwords_count,bw_count,has_against_bigram,has_support_bigram,framing_against,framing_support,ekilex_sentiment,emolex_sentiment,eki_emotion,estbert_sentiment,xlmroberta_sentiment
Nii suurt pagulaste arvu kasvu 2014. aastal ei osanud keegi ette näha.,3,neutral,18.06.2015 21:00,Tuhatkonna inimese üle kempleva Eesti mure kahvatub maailma pagulaskriisi kõrval,EkspressGrupp,Eesti Päevaleht,,['pagulased'],['pagula'],,Text(text='Nii suurt pagulaste arvu kasvu 2014. aastal ei osanud keegi ette näha.'),1,12.0,103.628,4.0,[],0.0,"[['2014.', 'aastal']]",1.0,['suurt'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['nii', 'ei', 'keegi', 'ette']",4.0,"['keegi', 'ei', 'nii', 'ette']",4,0.0,0,0,0,0,pos,neg,neg,neu,pos
"Aga nad ei peaks neid saatma meile ega läbi meie riigi.”Rumeenia sotsiaaldemokraadist peaminister Victor Ponta aga soovib, et Brüssel teeks immigratsioonikriisi lahendamiseks rohkem.”",3,neutral,04.05.2015 22:43,"Ungari tahab vähem immigrante, Rumeenia rohkem",UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Aga nad ei peaks neid saatma meile ega läbi meie riigi.”Rumeenia sotsiaaldemokraadist peaminister Victor Ponta aga soovib, et Brüssel teeks immigratsioonikriisi lahendamiseks rohkem.”')",2,12.0,84.16391509433963,3.5,"['Rumeenia', 'Victor Ponta', 'Brüssel']",1.5,"[['meie', 'riigi'], ['Rumeenia', 'sotsiaaldemokraadist', 'peaminister']]",1.0,[],0.0,1.0,[],0.0,[],0.0,[],0.0,"['peaks', 'teeks']",1.0,['lahendamiseks'],0.5,[],0.0,2.5,"['aga', 'nad', 'ei', 'peaks', 'neid', 'meile', 'ega', 'läbi', 'meie', 'aga', 'et', 'teeks', 'rohkem']",6.5,"['teeks', 'läbi', 'rohkem', 'aga', 'ei', 'et', 'nad', 'ega', 'peaks', 'meile', 'neid', 'meie']",12,0.0,0,0,0,0,pos,neu,neg,neg,neu
"Õismäel on täheldatud noortekampade aktiveerumist, ringi liigub inimesi, kes ilmselgelt on pärit arengumaadest,“ räägib Espenberg.„Õnneks ei ole sisseränne, islamiterrorism ja getod Haaberstis veel probleem, kuid ohtu tuleb teadvustada ja ennetada.",2,against,05.10.2017 06:23,KOV 2017: Urmas Espenberg: kavandame ja ehitame välja Haabersti linnaosakeskused!,UuedUudised,UuedUudised,Eesti,"['ränne', 'rahvus']","['ränne', 'islam']",,"Text(text='Õismäel on täheldatud noortekampade aktiveerumist, ringi liigub inimesi, kes ilmselgelt on pärit arengumaadest,“ räägib Espenberg.„Õnneks ei ole sisseränne, islamiterrorism ja getod Haaberstis veel probleem, kuid ohtu tuleb teadvustada ja ennetada.')",1,31.0,39.09928571428576,6.0,"['Espenberg', 'Haaberstis']",2.0,"[['noortekampade', 'aktiveerumist']]",1.0,[],0.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,['õnneks'],1.0,[],0.0,8.0,"['on', 'ringi', 'kes', 'on', 'ei', 'ole', 'ja', 'veel', 'kuid', 'tuleb', 'ja']",11.0,"['tuleb', 'veel', 'ringi', 'ei', 'kes', 'ole', 'on', 'ja', 'kuid']",9,0.0,0,0,0,1,neg,neg,pos,neg,neu
"Türgi välisministeerium teatas varem sel nädalal, et Ankara loodab eurooplastelt uut põgenikelepet, mis sisaldaks viisalihtsustust türklastele.",3,neutral,15.03.2020 06:59,NYT: Türgi on hakanud migrante Kreeka piirilt minema toimetama,UuedUudised,UuedUudised,Maailm,['pagulased'],['põgenik'],,"Text(text='Türgi välisministeerium teatas varem sel nädalal, et Ankara loodab eurooplastelt uut põgenikelepet, mis sisaldaks viisalihtsustust türklastele.')",1,16.0,57.70428571428573,6.0,"['Türgi välisministeerium', 'Ankara']",2.0,"[['Türgi', 'välisministeerium'], ['sel', 'nädalal'], ['uut', 'põgenikelepet'], ['viisalihtsustust', 'türklastele']]",4.0,['uut'],1.0,0.0,[],0.0,[],0.0,[],0.0,['sisaldaks'],1.0,[],0.0,[],0.0,3.0,"['sel', 'et', 'mis']",3.0,"['sel', 'mis', 'et']",3,0.0,0,0,0,0,pos,pos,pos,pos,neu
"mail 2021 võttis Taani parlament vastu seadus, mis annab valitsusele õiguse saata maalt sunniviisil välja eitava vastuse saanud asüülitaotlejad ja teised illegaalsed migrandid.",3,neutral,11.06.2021 08:39,"Taani võtab massirände takistamist ja oma kultuuriruumi kaitsmist väga tõsiselt, olles eeskujuks kogu Lääne-Euroopale",UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['migra', 'asüül', 'illegaal']",,"Text(text='mail 2021 võttis Taani parlament vastu seadus, mis annab valitsusele õiguse saata maalt sunniviisil välja eitava vastuse saanud asüülitaotlejad ja teised illegaalsed migrandid.')",1,23.0,57.65250000000002,7.0,['Taani parlament'],1.0,"[['mail', '2021'], ['Taani', 'parlament'], ['eitava', 'vastuse'], ['illegaalsed', 'migrandid']]",4.0,"['eitava', 'illegaalsed']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['vastu', 'mis', 'välja', 'saanud', 'ja', 'teised']",6.0,"['saanud', 'teised', 'mis', 'vastu', 'ja', 'välja']",6,0.0,0,0,0,0,neu,neu,pos,neu,neu
"Kui kõigilt Eestis töötavatelt välismaalastelt õnnestuks kõik maksud kätte saada, väheneks ilmselt välistööliste hulk, sest kõiki makse makstes ei tasuks nii paljude välismaalaste siiatoomine ära.",3,neutral,19.02.2020 00:05,Välismaalased on riigile üha tulusamad,EkspressGrupp,Eesti Päevaleht,,['välistööjõud'],['välismaala'],Vahur Koorits,"Text(text='Kui kõigilt Eestis töötavatelt välismaalastelt õnnestuks kõik maksud kätte saada, väheneks ilmselt välistööliste hulk, sest kõiki makse makstes ei tasuks nii paljude välismaalaste siiatoomine ära.')",1,25.0,55.670188679245314,8.0,['Eestis'],1.0,"[['töötavatelt', 'välismaalastelt'], ['kõik', 'maksud'], ['välistööliste', 'hulk'], ['kõiki', 'makse'], ['paljude', 'välismaalaste', 'siiatoomine']]",5.0,['töötavatelt'],1.0,0.0,[],0.0,[],0.0,[],0.0,"['õnnestuks', 'väheneks', 'tasuks']",3.0,[],0.0,[],0.0,3.0,"['kui', 'kõigilt', 'kõik', 'kätte', 'saada', 'sest', 'kõiki', 'ei', 'nii', 'ära']",10.0,"['saada', 'kõigilt', 'kõik', 'ära', 'ei', 'kätte', 'kui', 'nii', 'kõiki', 'sest']",10,3.0,0,0,0,0,pos,neg,pos,neg,neu
"Kui välismaalasel lõpeb elamisluba õppimiseks, siis on tal võimalus 270 päeva jooksul Eestis seaduslikult viibida ning siin olles endale, kas töökoht leida või näiteks ettevõtlusega alustada.",3,neutral,20.10.2020 10:46,"12 müüti välismaalaste Eestis viibimise, õppimise ja töötamise kohta",UuedUudised,UuedUudised,Eesti,"['välistööjõud', 'mittekodanikud']","['välismaala', 'elamisluba']",,"Text(text='Kui välismaalasel lõpeb elamisluba õppimiseks, siis on tal võimalus 270 päeva jooksul Eestis seaduslikult viibida ning siin olles endale, kas töökoht leida või näiteks ettevõtlusega alustada.')",1,26.0,55.6427272727273,6.0,['Eestis'],1.0,"[['270', 'päeva']]",1.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,"['õppimiseks', 'näiteks']",2.0,[],0.0,3.0,"['kui', 'siis', 'on', 'tal', 'jooksul', 'ning', 'siin', 'olles', 'endale', 'kas', 'või']",11.0,"['siin', 'ning', 'kas', 'või', 'olles', 'kui', 'siis', 'endale', 'on', 'tal', 'jooksul']",11,0.0,0,0,0,0,pos,pos,neg,neg,neu
"Kõik sellega kaasnev näitab, et Eestil on kavas immigrantide sissevedu hoolega jätkata.",3,neutral,15.03.2018 07:24,Kas ärimees Koit Uus ja Lääne-Nigula vald valmistuvad uueks pagulastevooks? Tundub küll,UuedUudised,UuedUudised,Eesti,['ränne'],['migra'],,"Text(text='Kõik sellega kaasnev näitab, et Eestil on kavas immigrantide sissevedu hoolega jätkata.')",1,12.0,86.08346153846156,5.0,['Eestil'],1.0,"[['immigrantide', 'sissevedu']]",1.0,['kaasnev'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['kõik', 'sellega', 'et', 'on']",4.0,"['sellega', 'on', 'et', 'kõik']",4,1.0,0,0,0,0,pos,neg,neg,pos,pos
"Rahvuslikult mõtlevaid kodanikke häirib nende seaduste puhul, mida ei looda tegelikult vähemuste ega immigrantide kaitseks, see, et neid kehtestatakse enamust, kohaliku rahva eneseteadvust ja väärtusmaailma ignoreerides ja alavääristades.",2,against,25.07.2019 08:14,Välissurvest tekitatud seadused kui manipuleerimine ühiskonnaga,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Rahvuslikult mõtlevaid kodanikke häirib nende seaduste puhul, mida ei looda tegelikult vähemuste ega immigrantide kaitseks, see, et neid kehtestatakse enamust, kohaliku rahva eneseteadvust ja väärtusmaailma ignoreerides ja alavääristades.')",1,28.0,31.195409836065608,10.0,[],0.0,"[['mõtlevaid', 'kodanikke'], ['nende', 'seaduste'], ['kohaliku', 'rahva', 'eneseteadvust']]",3.0,"['mõtlevaid', 'kohaliku']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['kaitseks'],1.0,[],0.0,5.0,"['nende', 'puhul', 'mida', 'ei', 'ega', 'see', 'et', 'neid', 'ja', 'ja']",10.0,"['mida', 'ei', 'et', 'nende', 'ega', 'neid', 'ja', 'see', 'puhul']",9,0.0,0,0,0,0,neu,neg,neg,neg,neg
"Vastus: Pean taas kinnitama, et demograafilisest olukorrast tingitud tööjõupuudust ei saa lahendada rände abil, sest ka sisserännanud vananevad.",3,neutral,21.05.2018 06:48,Henn Põlluaas: siseministeerium valetab võõrtööjõu ja iibe küsimuses,UuedUudised,UuedUudised,Arvamus,['ränne'],['rände'],,"Text(text='Vastus: Pean taas kinnitama, et demograafilisest olukorrast tingitud tööjõupuudust ei saa lahendada rände abil, sest ka sisserännanud vananevad.')",1,18.0,66.83000000000001,7.0,[],0.0,"[['demograafilisest', 'olukorrast']]",1.0,['demograafilisest'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['pean', 'et', 'ei', 'saa', 'abil', 'sest', 'ka']",7.0,"['saa', 'abil', 'pean', 'ei', 'et', 'ka', 'sest']",7,0.0,0,0,0,0,pos,neu,pos,neg,neg
"Euroopa Liidu siseministrid ei jõudnud esmaspäeval üksmeelselt leppeni kohustuslike kvootide asjus, et ümber paigutada 120000 põgenikku Kreekast, Itaaliast ja Ungarist, ütlesid ametnikud BNSi vahendusel.“Meie ettepaneku asjus 120000 (varjupaigataotleja ümberpaigutamiseks) ei saanud me soovitud kokkulepet,” lausus Euroopa Komisjoni rändevolinik Dimitris Avramopoulos.",3,neutral,14.09.2015 22:52,Mitu euroliidu riiki blokeeris Brüsseli kvoodiplaani,UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['rände', 'varjupaigataotl', 'põgenik']",,"Text(text='Euroopa Liidu siseministrid ei jõudnud esmaspäeval üksmeelselt leppeni kohustuslike kvootide asjus, et ümber paigutada 120000 põgenikku Kreekast, Itaaliast ja Ungarist, ütlesid ametnikud BNSi vahendusel.“Meie ettepaneku asjus 120000 (varjupaigataotleja ümberpaigutamiseks) ei saanud me soovitud kokkulepet,” lausus Euroopa Komisjoni rändevolinik Dimitris Avramopoulos.')",2,20.5,46.11891304347827,5.0,"['Euroopa Liidu', 'Kreekast', 'Itaaliast', 'Ungarist', 'BNSi', 'Euroopa Komisjoni', 'Dimitris Avramopoulos']",3.5,"[['Euroopa', 'Liidu', 'siseministrid'], ['kohustuslike', 'kvootide', 'asjus'], ['120000', 'põgenikku'], ['BNSi', 'vahendusel'], ['Meie', 'ettepaneku'], ['asjus', '120000'], ['varjupaigataotleja', 'ümberpaigutamiseks'], ['soovitud', 'kokkulepet'], ['Euroopa', 'Komisjoni', 'rändevolinik']]",4.5,"['kohustuslike', 'soovitud']",1.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,['ümberpaigutamiseks'],0.5,[],0.0,5.0,"['ei', 'et', 'ümber', 'ja', 'meie', 'ei', 'saanud', 'me']",4.0,"['saanud', 'ümber', 'me', 'ei', 'et', 'meie', 'ja']",7,0.0,0,0,0,0,neg,neg,pos,neg,neg
"Näiteks on maad mööda ringirändavad illegaalid läinud restoranipidajatele maksma 5,6 miljardit eurot, seda maksmata arvete tõttu, ja poevargused 3,6 miljardit.",3,neutral,24.11.2016 13:42,"Itaalia: mida rohkem migrante, seda suurem kuritegevus",UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['rända', 'illegaal']",,"Text(text='Näiteks on maad mööda ringirändavad illegaalid läinud restoranipidajatele maksma 5,6 miljardit eurot, seda maksmata arvete tõttu, ja poevargused 3,6 miljardit.')",1,20.0,58.91558139534884,5.0,[],0.0,"[['ringirändavad', 'illegaalid'], ['5,6', 'miljardit', 'eurot']]",2.0,['ringirändavad'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['näiteks'],1.0,[],0.0,3.0,"['on', 'mööda', 'läinud', 'seda', 'tõttu', 'ja']",6.0,"['seda', 'mööda', 'läinud', 'tõttu', 'on', 'ja']",6,0.0,0,0,0,0,neu,pos,neg,neg,neg
"Sven Sester sisserännet rahvusriigi perspektiivist ei käsitle, ent EKRE rahvuskonservatiivse erakonnana on kutsutud ja seatud seda tegema.",3,neutral,15.07.2020 16:13,"Jaak Valge kommentaar Sven Sesterile: pigem vähem, aga paremini. Laskem välistudengitel keskenduda sellele, milleks nad Eestisse on tulnud - õppimisele",EkspressGrupp,Eesti Päevaleht,,['ränne'],['ränne'],Jaak Valge,"Text(text='Sven Sester sisserännet rahvusriigi perspektiivist ei käsitle, ent EKRE rahvuskonservatiivse erakonnana on kutsutud ja seatud seda tegema.')",1,17.0,62.19500000000004,5.0,"['Sven Sester', 'EKRE']",2.0,"[['rahvusriigi', 'perspektiivist'], ['rahvuskonservatiivse', 'erakonnana']]",2.0,['rahvuskonservatiivse'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['ei', 'ent', 'on', 'ja', 'seda', 'tegema']",6.0,"['seda', 'ei', 'tegema', 'ent', 'on', 'ja']",6,0.0,0,0,1,0,neu,neg,neg,neu,neu
"Me peaksime võtma seisukoha, et Euroopa peab kontrollima rändesurvet.",2,against,12.09.2021 09:53,"VILJA KÜSIB | Urmas Reinsalu: miks te tõmbate lootuse juba ette maha? Mina usun, et Keskerakond jääb Tallinnas jalga puhkama",EkspressGrupp,Delfi,,['ränne'],['rände'],Vilja Kiisler,"Text(text='Me peaksime võtma seisukoha, et Euroopa peab kontrollima rändesurvet.')",1,9.0,89.24500000000003,3.0,['Euroopa'],1.0,[],0.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,['peaksime'],1.0,[],0.0,[],0.0,2.0,"['me', 'peaksime', 'et', 'peab']",4.0,"['peab', 'me', 'peaksime', 'et']",4,0.0,0,0,0,0,neu,neu,neg,neu,pos
"Ehkki Eestis ei pea politseid kartma, kinnitavad siin elavad tumedanahalised inimesed, et rassism ei ole vaid Ameerika probleem.",3,neutral,12.06.2020 00:10,Ma pole kunagi tahtnud olla „mustanahaline”. Olen alati tahtnud olla mina,EkspressGrupp,Eesti Päevaleht,,['rass'],['([\\W ]|^)rass'],Eleen Änilane,"Text(text='Ehkki Eestis ei pea politseid kartma, kinnitavad siin elavad tumedanahalised inimesed, et rassism ei ole vaid Ameerika probleem.')",1,18.0,73.97307692307692,4.0,"['Eestis', 'Ameerika']",2.0,"[['tumedanahalised', 'inimesed'], ['Ameerika', 'probleem']]",2.0,"['elavad', 'tumedanahalised']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['ehkki', 'ei', 'pea', 'siin', 'et', 'ei', 'ole', 'vaid']",8.0,"['siin', 'ehkki', 'ei', 'et', 'pea', 'ole', 'vaid']",7,0.0,0,0,0,0,neg,neg,neg,neg,neg
"Mehed koguti kokku, et anda neile ülevaade sellest, kuidas tagada saabunud riigipeade abikaasade turvalisus ja valvata korda EKRE korraldatud Merkeli immigratsioonipoliitika vastasel meeleavaldusel.",3,neutral,29.09.2017 21:05,"Politsei kiirreageerijad jälgisid, kuidas meeleavaldajad Merkeli noorusaega meenutasid",EkspressGrupp,Eesti Päevaleht,,['ränne'],['migra'],,"Text(text='Mehed koguti kokku, et anda neile ülevaade sellest, kuidas tagada saabunud riigipeade abikaasade turvalisus ja valvata korda EKRE korraldatud Merkeli immigratsioonipoliitika vastasel meeleavaldusel.')",1,23.0,31.063265306122474,10.0,"['EKRE', 'Merkeli']",2.0,"[['neile', 'ülevaade'], ['Merkeli', 'immigratsioonipoliitika'], ['vastasel', 'meeleavaldusel']]",3.0,"['saabunud', 'korraldatud', 'vastasel']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kokku', 'et', 'neile', 'sellest', 'kuidas', 'ja']",6.0,"['sellest', 'kuidas', 'neile', 'et', 'kokku', 'ja']",6,0.0,0,0,1,0,neg,pos,pos,neg,neu
"""See valitsus on algusest peale ainult intriig, mispärast keegi ei saanud prognoosida ta koosööle pikka iga,"" ütleb Jürgen Ligi (Reformierakond) rändeleppega seotud valitsustüli taustal.",3,neutral,16.11.2018 09:15,"Jürgen Ligi: Jüri Ratasel pole ei strateegilisi kalduvusi, väitleja võimeid ega selgroogu. Ta on ohver",EkspressGrupp,Delfi,,['ränne'],['rände'],,"Text(text='""See valitsus on algusest peale ainult intriig, mispärast keegi ei saanud prognoosida ta koosööle pikka iga,"" ütleb Jürgen Ligi (Reformierakond) rändeleppega seotud valitsustüli taustal.')",1,24.0,60.25727272727275,6.0,"['Jürgen Ligi', 'Reformierakond']",2.0,"[['See', 'valitsus'], ['seotud', 'valitsustüli', 'taustal']]",2.0,"['pikka', 'seotud']",2.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,7.0,"['see', 'on', 'peale', 'ainult', 'mispärast', 'keegi', 'ei', 'saanud', 'ta', 'iga', 'ligi']",11.0,"['saanud', 'ligi', 'ainult', 'ei', 'ta', 'mispärast', 'keegi', 'iga', 'on', 'peale', 'see']",11,1.0,0,0,1,0,neu,neu,neg,neg,neg
"78 protsenti vastanutest pidas seda heaks või pigem heaks, 11 protsenti pigem halvaks või halvaks ning 11 protsenti ei osanud oma hinnangut nähtusele anda, vahendab BNS. Viimasel kolmel aastal on inimestelt küsitud, kui palju oleks Eestile jõukohane ühes aastas pagulasi vastu võtta.",3,neutral,08.03.2018 07:00,"Enamik eestlastest pagulasi siia ei taha, kuid samast kultuuriruumist tulijate vastu pole",UuedUudised,UuedUudised,Eesti,['pagulased'],['pagula'],,"Text(text='78 protsenti vastanutest pidas seda heaks või pigem heaks, 11 protsenti pigem halvaks või halvaks ning 11 protsenti ei osanud oma hinnangut nähtusele anda, vahendab BNS. Viimasel kolmel aastal on inimestelt küsitud, kui palju oleks Eestile jõukohane ühes aastas pagulasi vastu võtta.')",2,21.0,75.1663764044944,5.5,"['BNS', 'Eestile']",1.0,"[['78', 'protsenti'], ['11', 'protsenti'], ['11', 'protsenti'], ['oma', 'hinnangut'], ['kolmel', 'aastal'], ['ühes', 'aastas']]",3.0,"['heaks', 'heaks', 'halvaks', 'halvaks', 'viimasel', 'küsitud', 'jõukohane']",3.5,0.0,[],0.0,[],0.0,[],0.0,['oleks'],0.5,"['heaks', 'heaks', 'halvaks', 'halvaks']",2.0,[],0.0,2.5,"['pidas', 'seda', 'heaks', 'või', 'pigem', 'heaks', 'pigem', 'või', 'ning', 'ei', 'oma', 'on', 'kui', 'palju', 'oleks', 'ühes', 'vastu']",8.5,"['ning', 'seda', 'oma', 'või', 'ei', 'vastu', 'oleks', 'kui', 'ühes', 'heaks', 'palju', 'on', 'pigem', 'pidas']",14,0.0,0,0,0,0,pos,neg,pos,neu,neu
Orbįni valitsuse sõnul läheb EL-i liikmesriikidele määratud kohustus 160000 asüülitaotleja ümberjaotamiseks vastuollu Ungari suveräänsusega.,2,against,03.05.2016 15:35,Ungari ülemkohus andis loa rahvahääletuseks migratsioonikvoodi üle,UuedUudised,UuedUudised,Maailm,['pagulased'],['asüül'],,Text(text='Orbįni valitsuse sõnul läheb EL-i liikmesriikidele määratud kohustus 160000 asüülitaotleja ümberjaotamiseks vastuollu Ungari suveräänsusega.'),1,14.0,28.62068965517244,5.0,"['EL-i', 'Ungari']",2.0,"[['Orbįni', 'valitsuse', 'sõnul'], ['EL-i', 'liikmesriikidele'], ['määratud', 'kohustus'], ['160000', 'asüülitaotleja', 'ümberjaotamiseks'], ['Ungari', 'suveräänsusega']]",5.0,['määratud'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['ümberjaotamiseks'],1.0,[],0.0,1.0,['läheb'],1.0,['läheb'],1,0.0,1,0,0,0,neg,neg,neu,neg,neu
"President Trump allkirjastas reedel määruse, millega ajutiselt keelatakse mitme islamimaa kodanike reisid USA-sse.",2,against,31.01.2017 01:09,Valge Maja: sisenemiskeeld kaitseb ameeriklasi,UuedUudised,UuedUudised,Maailm,['rahvus'],['islam'],,"Text(text='President Trump allkirjastas reedel määruse, millega ajutiselt keelatakse mitme islamimaa kodanike reisid USA-sse.')",1,13.0,57.55785714285717,7.0,"['Trump', 'USA-sse']",2.0,[],0.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['millega', 'mitme']",2.0,"['mitme', 'millega']",2,0.0,0,0,0,0,neg,pos,pos,neu,neg
"Samuti sai tähtajalise elamisloa õppimiseks 44 Nigeeria, 45 Gruusia, 37 India, 27 Hiina, 23 USA, 21 Bangladeshi, 16 Lõuna-Korea ja 14 Iraani kodanikku.",3,neutral,21.10.2015 04:37,Tähtajalise elamisloa on tänavu saanud üle 3300 välismaalase,EkspressGrupp,Delfi,,['mittekodanikud'],['elamisloa'],,"Text(text='Samuti sai tähtajalise elamisloa õppimiseks 44 Nigeeria, 45 Gruusia, 37 India, 27 Hiina, 23 USA, 21 Bangladeshi, 16 Lõuna-Korea ja 14 Iraani kodanikku.')",1,23.0,63.651320754717005,7.0,"['Nigeeria', 'Gruusia', 'India', 'Hiina', 'USA', 'Bangladeshi', 'Lõuna-Korea', 'Iraani']",8.0,"[['tähtajalise', 'elamisloa', 'õppimiseks'], ['45', 'Gruusia'], ['27', 'Hiina'], ['23', 'USA'], ['21', 'Bangladeshi'], ['16', 'Lõuna-Korea'], ['Iraani', 'kodanikku']]",7.0,['tähtajalise'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['õppimiseks'],1.0,[],0.0,7.0,"['samuti', 'sai', 'ja']",3.0,"['sai', 'ja', 'samuti']",3,0.0,0,0,0,0,neu,pos,neu,neg,neu
Varjupaigataotlejate arv aga mullu poole võrra tõusis.,3,neutral,13.01.2016 21:25,Ebaseadusliku rände juhtumite arv Eestis eelmisel aastal kahekordistus,UuedUudised,UuedUudised,Eesti,['pagulased'],['varjupaigataotl'],,Text(text='Varjupaigataotlejate arv aga mullu poole võrra tõusis.'),1,7.0,84.45000000000003,3.0,[],0.0,"[['Varjupaigataotlejate', 'arv']]",1.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['aga', 'poole', 'võrra']",3.0,"['poole', 'aga', 'võrra']",3,0.0,0,0,0,0,neu,neu,neg,neu,pos
"Norra Buskerudi maakonnas põles ööl vastu kolmapäeva Hemsedali varjupaigataotlejate vastuvõtukeskus, teatas Norra rahvusringhääling NRK.",2,against,11.11.2015 10:09,Norras põles esimest korda varjupaigataotlejate vastuvõtukeskus,EkspressGrupp,Delfi,,['pagulased'],['varjupaigataotl'],,"Text(text='Norra Buskerudi maakonnas põles ööl vastu kolmapäeva Hemsedali varjupaigataotlejate vastuvõtukeskus, teatas Norra rahvusringhääling NRK.')",1,14.0,46.66500000000002,6.0,"['Norra', 'Buskerudi maakonnas', 'Hemsedali', 'Norra', 'NRK']",5.0,"[['Norra', 'Buskerudi', 'maakonnas'], ['Hemsedali', 'varjupaigataotlejate', 'vastuvõtukeskus'], ['Norra', 'rahvusringhääling']]",3.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,['vastu'],1.0,['vastu'],1,0.0,0,0,0,0,neu,neg,neg,neg,neu
"Eesti tööstus on arenenud kiiremini, kui on suurenenud Eesti rahvaarv, mistõttu on iga viies tööstusettevõte valmis kasutama tööjõupuuduse leevendamiseks välistööjõudu.",3,neutral,09.08.2017 05:49,"Ettevõtjad: Ratase valitsuse sekkumiseta sõidaks majandus 87 km/h, peaministri targal juhtimisel kõigest 79 km/h",UuedUudised,UuedUudised,Eesti,['välistööjõud'],['välistööjõu'],,"Text(text='Eesti tööstus on arenenud kiiremini, kui on suurenenud Eesti rahvaarv, mistõttu on iga viies tööstusettevõte valmis kasutama tööjõupuuduse leevendamiseks välistööjõudu.')",1,20.0,47.11093023255815,6.0,"['Eesti', 'Eesti']",2.0,"[['Eesti', 'tööstus'], ['Eesti', 'rahvaarv'], ['viies', 'tööstusettevõte'], ['tööjõupuuduse', 'leevendamiseks', 'välistööjõudu']]",4.0,['arenenud'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['leevendamiseks'],1.0,[],0.0,3.0,"['on', 'kui', 'on', 'mistõttu', 'on', 'iga']",6.0,"['on', 'iga', 'kui', 'mistõttu']",4,0.0,0,0,0,0,pos,pos,pos,pos,pos
